"","az","date","senat","Anordnung","link","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"4860","2BvR1552/06",2006-08-24,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/08/rk20060824_2bvr155206.html;jsessionid=6DE55F6CB9BFCB6C3732C6040FF5BB50.2_cid394",3,"DiFabio","Mellinghoff","Gerhardt","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff","Broß Osterloh","DiFabio Gerhardt","Mellinghoff Landau DiFabio",0,1,"2 4","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",1,FALSE,1
"5314","2BvR1485/07",2007-08-15,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2007/08/rk20070815_2bvr148507.html;jsessionid=613F3643E8199F2B5825B3EA1F3C877F.2_cid393",3,"Broß","Mellinghoff","Gerhardt","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff","Osterloh","Gerhardt","Broß Mellinghoff Landau",0,1,"4","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",1,FALSE,1
"1079","2BvR1794/08",2008-09-03,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2008/09/rk20080903_2bvr179408.html;jsessionid=D2F8848DBD6184AE8322B469D72CCA0C.2_cid394",3,"Voßkuhle","Mellinghoff","Lübbe-Wolff","Mellinghoff","Lübbe-Wolff","Gerhardt","Voßkuhle Osterloh Landau DiFabio Broß","Gerhardt","Voßkuhle","Mellinghoff Lübbe-Wolff Voßkuhle",2,0,"1","Voßkuhle Osterloh Landau DiFabio Broß",2,FALSE,0
"5305","2BvR1274/09",2009-07-30,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2009/07/rk20090730_2bvr127409.html;jsessionid=2E85ED5ECA04F2841FBDEE34397F400B.2_cid394",3,"Voßkuhle","Mellinghoff","Gerhardt","Voßkuhle","Mellinghoff","Lübbe-Wolff","Gerhardt Osterloh Landau DiFabio Broß","Lübbe-Wolff","Gerhardt","Voßkuhle Mellinghoff Gerhardt",2,0,"1","Gerhardt Osterloh Landau Broß",2,FALSE,0
"2684","2BvQ45/09",2009-07-31,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2009/07/qk20090731_2bvq004509.html;jsessionid=2E85ED5ECA04F2841FBDEE34397F400B.2_cid394",3,"Voßkuhle","DiFabio","Mellinghoff","Voßkuhle","Mellinghoff","Lübbe-Wolff","Gerhardt Osterloh Landau DiFabio Broß","Lübbe-Wolff","DiFabio","Voßkuhle Mellinghoff Gerhardt",2,0,"4","Gerhardt Osterloh Landau DiFabio Broß",1,FALSE,1
"777","2BvR1898/09",2009-08-24,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2009/08/rk20090824_2bvr189809.html;jsessionid=51CD31F9F518680A6559B3561958CEE5.2_cid392",3,"Mellinghoff","Lübbe-Wolff","Gerhardt","Voßkuhle","Mellinghoff","Lübbe-Wolff","Gerhardt Osterloh Landau DiFabio Broß","Voßkuhle","Gerhardt","Mellinghoff Lübbe-Wolff Gerhardt",2,0,"1","Gerhardt Osterloh Landau DiFabio Broß",2,FALSE,0
"22","2BvQ57/09",2009-09-08,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2009/09/qk20090908_2bvq005709.html;jsessionid=6080B1BEFEB3C4924CD9C62B1356A143.2_cid394",3,"Voßkuhle","Osterloh","Gerhardt","Voßkuhle","Mellinghoff","Lübbe-Wolff","Gerhardt Osterloh Landau DiFabio Broß","Mellinghoff Lübbe-Wolff","Osterloh Gerhardt","Voßkuhle Gerhardt Osterloh",3,1,"1 2","Gerhardt Osterloh Landau DiFabio Broß",3,FALSE,0
"4002","2BvR1646/10",2010-08-05,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/08/rk20100805_2bvr164610.html;jsessionid=0D82C584CD8F87D30633FCD82E304810.2_cid383",3,"Voßkuhle","Mellinghoff","Gerhardt","Voßkuhle","Mellinghoff","Lübbe-Wolff","Gerhardt Osterloh Landau DiFabio Broß","Lübbe-Wolff","Gerhardt","Voßkuhle Mellinghoff Gerhardt",2,0,"1","Gerhardt Osterloh Landau DiFabio Broß",2,FALSE,0
"1286","2BvR1762/10",2010-08-16,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/08/rk20100816_2bvr176210.html;jsessionid=B69AD044311B5622E1A36C4E9D4444D4.2_cid392",3,"Voßkuhle","Mellinghoff","Gerhardt","Voßkuhle","Mellinghoff","Lübbe-Wolff","Gerhardt Osterloh Landau DiFabio Broß","Lübbe-Wolff","Gerhardt","Voßkuhle Mellinghoff Gerhardt",2,0,"1","Gerhardt Osterloh Landau DiFabio Broß",2,FALSE,0
"4709","2BvQ56/10",2010-08-23,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/08/qk20100823_2bvq005610.html;jsessionid=548B5F2EECDE91B2B75576D89CD5BE75.2_cid392",3,"Voßkuhle","Lübbe-Wolff","Gerhardt","Voßkuhle","Mellinghoff","Lübbe-Wolff","Gerhardt Osterloh Landau DiFabio Broß","Mellinghoff","Gerhardt","Voßkuhle Lübbe-Wolff Gerhardt",3,1,"1","Gerhardt Osterloh Landau DiFabio Broß",3,FALSE,0
"319","2BvR633/11",2011-04-21,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/04/rk20110421_2bvr063311.html;jsessionid=B90036CC1DF4004E54AECFF2307C4278.2_cid383",3,"Mellinghoff","Lübbe-Wolff","Landau","Mellinghoff","Lübbe-Wolff","Huber","Landau Gerhardt Voßkuhle Hermanns DiFabio","Huber","Landau","Mellinghoff Lübbe-Wolff Landau",1,0,"1","Landau Gerhardt Voßkuhle Hermanns DiFabio",1,FALSE,0
"3596","2BvR942/11",2011-05-17,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/05/rk20110517_2bvr094211.html;jsessionid=F3EA4AD874BACC1228B0D5C9EDCAEA62.2_cid394",3,"Mellinghoff","Landau","Huber","Mellinghoff","Lübbe-Wolff","Huber","Landau Gerhardt Voßkuhle Hermanns DiFabio","Lübbe-Wolff","Landau","Mellinghoff Huber Landau",0,1,"1","Landau Gerhardt Voßkuhle Hermanns DiFabio",0,FALSE,0
"736","2BvR1516/11",2011-09-15,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/09/rk20110915_2bvr151611.html;jsessionid=E40DA887567FFAD88D597D7B4CD4F7F2.2_cid361",3,"Lübbe-Wolff","Landau","Huber","Mellinghoff","Lübbe-Wolff","Huber","Landau Gerhardt Voßkuhle Hermanns DiFabio","Mellinghoff","Landau","Lübbe-Wolff Huber Landau",1,0,"1","Landau Gerhardt Voßkuhle Hermanns DiFabio",1,FALSE,0
"1247","2BvR858/11",2011-10-28,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/10/rk20111028_2bvr085811.html;jsessionid=6AC206F443DD69AF32CCDC3EC297BDFA.2_cid392",3,"Lübbe-Wolff","Landau","Huber","Mellinghoff","Lübbe-Wolff","Huber","Landau Gerhardt Voßkuhle Hermanns DiFabio","Mellinghoff","Landau","Lübbe-Wolff Huber Landau",1,0,"1","Landau Gerhardt Voßkuhle Hermanns",1,FALSE,0
"979","2BvR2330/13",2012-01-08,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2012/01/rk20120108_2bvr233013.html;jsessionid=33F08953B54061EF6AFA1FC9FB264A43.2_cid393",3,"Lübbe-Wolff","Landau","Kessal-Wulf","Lübbe-Wolff","Huber","Kessal-Wulf","Landau Gerhardt Voßkuhle Müller Hermanns","Huber","Landau","Lübbe-Wolff Kessal-Wulf Landau",1,0,"1","Landau Gerhardt Voßkuhle Müller Hermanns",1,FALSE,0
"2626","2BvR611/12",2012-05-31,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2012/05/rk20120531_2bvr061112.html;jsessionid=50C86B39A8D3163F9C739E43887D948C.2_cid392",3,"Lübbe-Wolff","Gerhardt","Huber","Lübbe-Wolff","Huber","Kessal-Wulf","Landau Gerhardt Voßkuhle Müller Hermanns","Kessal-Wulf","Gerhardt","Lübbe-Wolff Huber Landau",1,0,"2","Landau Gerhardt Voßkuhle Müller Hermanns",2,FALSE,1
"5031","2BvR878/14",2014-06-04,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2014/06/rk20140604_2bvr087814.html;jsessionid=8DD72B7712E6258BDA77F39F0CD2090D.2_cid392",3,"Huber","Kessal-Wulf","König","Landau","Kessal-Wulf","König","Huber Gerhardt Voßkuhle Müller Hermanns","Landau","Huber","Kessal-Wulf König Huber",1,0,"1","Huber Gerhardt Voßkuhle Müller Hermanns",1,FALSE,0
"3553","2BvR2343/14",2014-10-14,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2014/10/rk20141014_2bvr234314.html;jsessionid=903CC26005153EF3909C3CE2F25269A9.2_cid393",3,"Landau","Müller","Maidowski","Huber","Müller","Maidowski","Hermanns Landau Voßkuhle König Kessal-Wulf","Huber","Landau","Müller Maidowski Hermanns",1,0,"2","Hermanns Landau Voßkuhle König Kessal-Wulf",0,FALSE,1
"2413","2BvR2735/14",2014-11-27,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2014/11/rk20141127_2bvr273514.html;jsessionid=579EE113842F18880B58A02A38BEB5C2.2_cid392",3,"Huber","Hermanns","Müller","Huber","Müller","Maidowski","Hermanns Landau Voßkuhle König Kessal-Wulf","Maidowski","Hermanns","Huber Müller Hermanns",1,0,"1","Hermanns Landau Voßkuhle König Kessal-Wulf",1,FALSE,0
"346","2BvR2343/14",2015-09-02,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2015/09/rk20150902_2bvr234314.html;jsessionid=C1CD69F37E3EEE34754F31E630B4E352.2_cid393",3,"Müller","Kessal-Wulf","Maidowski","Huber","Müller","Maidowski","Hermanns Landau Voßkuhle König Kessal-Wulf","Huber","Kessal-Wulf","Müller Maidowski Hermanns",1,0,"5","Hermanns Landau Voßkuhle König Kessal-Wulf",0,FALSE,1
"40","2BvQ43/15",2015-11-27,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2015/11/qk20151127a_2bvq004315.html;jsessionid=C95CB424CE4C0BAD18B943448E3D3FDD.2_cid393",3,"Landau","Müller","Kessal-Wulf","Huber","Müller","Maidowski","Hermanns Landau Voßkuhle König Kessal-Wulf","Huber Maidowski","Landau Kessal-Wulf","Müller Hermanns Landau",1,0,"2 5","Hermanns Landau Voßkuhle König Kessal-Wulf",0,FALSE,1
"1814","2BvR2318/972BvR2415/99",2000-12-21,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2000/12/rk20001221_2bvr231897.html;jsessionid=8BCC8DB433E98CEF9BA3A7B9C11904D7.2_cid361",4,"Limbach","Broß","DiFabio","Limbach","Jentsch","DiFabio","Osterloh Broß Sommer Winter Hassemer","Jentsch","Broß","Limbach DiFabio Osterloh",2,0,"2","Osterloh Broß Sommer Hassemer",1,FALSE,1
