"","az","date","senat","Anordnung","link","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"2160","1BvR279/92",1998-09-15,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/09/rk19980915_1bvr027992.html;jsessionid=D2141354F44A678AD2638E38D2CAE485.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"206","1BvR1276/98",1998-09-16,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/09/rk19980916_1bvr127698.html;jsessionid=8824619D920E8E0A4A7F07BACC9697D5.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4539","1BvR1130/98",1998-09-16,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/09/rk19980916_1bvr113098.html;jsessionid=D2141354F44A678AD2638E38D2CAE485.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5600","1BvR1476/98",1998-10-05,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/10/rk19981005_1bvr147698.html;jsessionid=69B29355F7D9737737ABC658AB17AD37.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1163","1BvR1526/98",1998-10-14,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/10/rk19981014_1bvr152698.html;jsessionid=9231227D3AA9A1E31A3B4FFAFFF9705B.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1507","1BvR547/96",1998-10-14,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/10/rk19981014_1bvr054796.html;jsessionid=9231227D3AA9A1E31A3B4FFAFFF9705B.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2085","1BvR1685/92",1998-10-16,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/10/rk19981016_1bvr168592.html;jsessionid=9231227D3AA9A1E31A3B4FFAFFF9705B.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5390","1BvR590/96",1998-10-16,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/10/rk19981016_1bvr059096.html;jsessionid=9231227D3AA9A1E31A3B4FFAFFF9705B.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3258","1BvR1730/98",1998-10-20,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/10/rk19981020_1bvr173098.html;jsessionid=DEF3F1C60389A8955FDDA456C0E829BF.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"79","1BvR179/94",1998-10-21,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/10/rk19981021_1bvr017994.html;jsessionid=DEF3F1C60389A8955FDDA456C0E829BF.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"898","1BvR1551/91",1998-10-22,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/10/rk19981022_1bvr155191.html;jsessionid=DEF3F1C60389A8955FDDA456C0E829BF.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5392","1BvR341/93",1998-10-28,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/10/rk19981028_1bvr034193.html;jsessionid=DEF3F1C60389A8955FDDA456C0E829BF.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1510","1BvR1891/98",1998-11-03,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/11/rk19981103_1bvr189198.html;jsessionid=DEF3F1C60389A8955FDDA456C0E829BF.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1329","1BvR831/89",1998-12-07,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/12/rk19981207_1bvr083189.html;jsessionid=4EE2E362822F9B9EC60E1A492A8BA67B.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1446","1BvR1759/98",1999-01-07,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/01/rk19990107_1bvr175998.html;jsessionid=7B3CDC93132BD6B0819F8FF1462E5E06.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Steiner Haas Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3898","1BvR1162/93",1999-01-14,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/01/rk19990114_1bvr116293.html;jsessionid=4069E3B23837CE3806E33378A7BEBCA2.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4404","1BvR1274/92",1999-01-15,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/01/rk19990115_1bvr127492.html;jsessionid=4069E3B23837CE3806E33378A7BEBCA2.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5178","1BvR1946/98",1999-01-15,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/01/rk19990115_1bvr194698.html;jsessionid=4069E3B23837CE3806E33378A7BEBCA2.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1408","1BvR645/96",1999-01-21,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/01/rk19990121_1bvr064596.html;jsessionid=A28F732114353FFE42C51E2F8B1A9F45.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"104","1BvR1805/94",1999-01-27,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/01/rk19990127_1bvr180594.html;jsessionid=C7D0E7297AABBBDC6D7C830F241508E7.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4889","1BvR1638/94",1999-01-27,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/01/rk19990127_1bvr163894.html;jsessionid=C7D0E7297AABBBDC6D7C830F241508E7.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4415","1BvR2261/98",1999-01-28,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/01/rk19990128_1bvr226198.html;jsessionid=C7D0E7297AABBBDC6D7C830F241508E7.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3751","1BvR709/95",1999-02-05,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990205_1bvr070995.html;jsessionid=CFD41AD53CA0F44A45656FCF8BDD6716.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1238","1BvR2488/95",1999-02-17,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990217_1bvr248895.html;jsessionid=CFD41AD53CA0F44A45656FCF8BDD6716.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1444","1BvL26/97",1999-02-17,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/lk19990217_1bvl002697.html;jsessionid=3C0D9CF7B6FCB3DA6AA735BD0ABAC216.2_cid370",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1618","1BvR1422/92",1999-02-17,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990217_1bvr142292.html;jsessionid=CFD41AD53CA0F44A45656FCF8BDD6716.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3651","1BvR1418/94",1999-02-17,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990217_1bvr141894.html;jsessionid=CFD41AD53CA0F44A45656FCF8BDD6716.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5118","1BvR1579/95",1999-02-17,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990217_1bvr157995.html;jsessionid=3C0D9CF7B6FCB3DA6AA735BD0ABAC216.2_cid370",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1193","1BvR79/99",1999-02-18,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990218_1bvr007999.html;jsessionid=3C0D9CF7B6FCB3DA6AA735BD0ABAC216.2_cid370",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1426","1BvR80/99",1999-02-18,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990218_1bvr008099.html;jsessionid=3C0D9CF7B6FCB3DA6AA735BD0ABAC216.2_cid370",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3688","1BvR2156/98",1999-02-18,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990218_1bvr215698.html;jsessionid=3C0D9CF7B6FCB3DA6AA735BD0ABAC216.2_cid370",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3976","1BvR1840/98",1999-02-18,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990218_1bvr184098.html;jsessionid=3C0D9CF7B6FCB3DA6AA735BD0ABAC216.2_cid370",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5558","1BvR1367/881BvR146/911BvR147/91",1999-02-18,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990218_1bvr136788.html;jsessionid=3C0D9CF7B6FCB3DA6AA735BD0ABAC216.2_cid370",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1889","1BvR2486/97",1999-02-22,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990222_1bvr248697.html;jsessionid=4F8E0F3096A680921C7D81FD3A86226D.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2955","1BvR565/91",1999-02-22,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990222_1bvr056591.html;jsessionid=4F8E0F3096A680921C7D81FD3A86226D.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3537","1BvR1847/95",1999-02-24,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990224_1bvr184795.html;jsessionid=4F8E0F3096A680921C7D81FD3A86226D.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5114","1BvR167/99",1999-02-24,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990224_1bvr016799.html;jsessionid=4F8E0F3096A680921C7D81FD3A86226D.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1208","1BvR1472/911BvR1510/91",1999-02-25,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/02/rk19990225_1bvr147291.html;jsessionid=734F29A21A8B14EB79ED63AB0FF4D5D2.2_cid393",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1287","1BvR989/97",1999-03-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990308_1bvr098997.html;jsessionid=734F29A21A8B14EB79ED63AB0FF4D5D2.2_cid393",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3673","1BvR1625/98",1999-03-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990308_1bvr162598.html;jsessionid=12DFCDD3307807381468EEF66D9473CF.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4073","1BvR645/95",1999-03-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990308_1bvr064595.html;jsessionid=734F29A21A8B14EB79ED63AB0FF4D5D2.2_cid393",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5578","1BvR51/95",1999-03-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990308_1bvr005195.html;jsessionid=12DFCDD3307807381468EEF66D9473CF.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2271","1BvR734/98",1999-03-16,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990316_1bvr073498.html;jsessionid=4E42AB9579CC4CC7E9B7BD592F801783.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1702","1BvR1514/94",1999-03-22,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990322_1bvr151494.html;jsessionid=168FE6073BF989AD18985B5373D1F1FD.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3961","1BvR1845/91",1999-03-22,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990322_1bvr184591.html;jsessionid=168FE6073BF989AD18985B5373D1F1FD.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4663","1BvR487/91",1999-03-22,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990322_1bvr048791.html;jsessionid=168FE6073BF989AD18985B5373D1F1FD.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5218","1BvR1431/90",1999-03-26,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990326_1bvr143190.html;jsessionid=C1FA29B8E2193C7A244136CE942B2960.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3442","1BvR295/99",1999-03-29,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/03/rk19990329_1bvr029599.html;jsessionid=C1FA29B8E2193C7A244136CE942B2960.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"901","1BvR1498/92",1999-04-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/04/rk19990408_1bvr149892.html;jsessionid=7B7A510A606374A68901B93B6CD01BAF.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5047","1BvR2126/93",1999-04-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/04/rk19990408_1bvr212693.html;jsessionid=7B7A510A606374A68901B93B6CD01BAF.2_cid394",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3963","1BvR622/99",1999-04-16,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/04/rk19990416_1bvr062299.html;jsessionid=BD48352A2F29D6206982799894B79B90.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2405","1BvQ2/99",1999-04-20,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/04/qk19990420_1bvq000299.html;jsessionid=BD48352A2F29D6206982799894B79B90.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"415","1BvR467/99",1999-04-26,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/04/rk19990426_1bvr046799.html;jsessionid=BD48352A2F29D6206982799894B79B90.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3856","1BvR1047/96",1999-04-26,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/04/rk19990426_1bvr104796.html;jsessionid=BD48352A2F29D6206982799894B79B90.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"751","1BvR752/97",1999-04-28,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/04/rk19990428_1bvr075297.html;jsessionid=F5683A7F5DFE347CCC7FE9E0CF14959B.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1330","1BvR1631/95",1999-05-20,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/05/rk19990520_1bvr163195.html;jsessionid=8881AFBC8B2D8DFA06D4D3655BE38375.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1946","1BvR29/99",1999-05-20,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/05/rk19990520_1bvr002999.html;jsessionid=8881AFBC8B2D8DFA06D4D3655BE38375.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3002","1BvR1294/96",1999-05-20,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/05/rk19990520_1bvr129496.html;jsessionid=8881AFBC8B2D8DFA06D4D3655BE38375.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"733","1BvR987/92",1999-05-25,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/05/rk19990525_1bvr098792.html;jsessionid=EF9CFB45D94E8EE5BAF98D7CAD323484.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1698","1BvR1402/921BvR1403/92",1999-05-25,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/05/rk19990525_1bvr140292.html;jsessionid=8881AFBC8B2D8DFA06D4D3655BE38375.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5268","1BvR369/96",1999-05-25,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/05/rk19990525_1bvr036996.html;jsessionid=EF9CFB45D94E8EE5BAF98D7CAD323484.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"208","1BvR77/99",1999-05-28,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/05/rk19990528_1bvr007799.html;jsessionid=EF9CFB45D94E8EE5BAF98D7CAD323484.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1460","1BvR828/99",1999-06-14,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/06/rk19990614_1bvr082899.html;jsessionid=EF9CFB45D94E8EE5BAF98D7CAD323484.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2280","1BvR961/99",1999-06-22,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/06/rk19990622_1bvr096199.html;jsessionid=0FE39A7E9DEC5C88EB947CC11FF749CE.2_cid383",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5400","1BvR346/99",1999-07-07,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/07/rk19990707_1bvr034699.html;jsessionid=E094AF042ADE9E9B898A0B2571270202.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3783","1BvQ10/99",1999-07-20,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/07/qk19990720_1bvq001099.html;jsessionid=E094AF042ADE9E9B898A0B2571270202.2_cid361",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2307","1BvR709/97",1999-07-22,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1999/07/rk19990722_1bvr070997.html;jsessionid=05658CAEF5F8EE850C8F6D0FF4FE7A47.2_cid392",1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
