"","az","date","senat","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"5491"," 1 BvR 2221/03  ",2004-10-01,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Bryde Hömig Jaeger Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5568"," 1 BvR 414/04  ",2004-10-06,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Bryde Hömig Jaeger Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1760"," 1 BvR 1356/02  ",2004-10-20,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Bryde Hömig Jaeger Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5094"," 1 BvR 117/03  ",2004-10-20,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Bryde Hömig Jaeger Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"762"," 1 BvR 2323/04  ",2004-10-29,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5610"," 1 BvR 179/03  ",2004-11-10,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"187"," 1 BvR 1203/04  ",2004-11-24,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4788"," 1 BvR 1306/02  ",2004-11-24,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"940"," 1 BvR 1750/03  ",2004-11-30,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2988"," 1 BvR 1417/02  ",2004-12-08,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1894"," 1 BvR 2320/98  ",2004-12-10,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3953"," 1 BvR 1487/04  ",2004-12-13,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5525"," 1 BvR 765/00  ",2004-12-16,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3328"," 1 BvR 2790/04  ",2004-12-28,1,3,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hohmann-Dennhardt","Gaier Bryde Hömig Hoffmann-Riem Haas",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3804"," 1 BvR 1571/02  ",2005-01-26,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5065"," 1 BvR 136/05  ",2005-01-28,1,3,"Hömig","Hoffmann-Riem","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt","Papier Steiner","Hömig Hoffmann-Riem","Gaier Hömig Hoffmann-Riem",2,0,"1 2","Hömig Hoffmann-Riem Hohmann-Dennhardt",2,FALSE,0
"325"," 1 BvR 2719/04  ",2005-02-09,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3295"," 1 BvR 1506/04  ",2005-02-09,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4304"," 1 BvR 2751/04  ",2005-02-09,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"780"," 1 BvR 276/05  ",2005-02-11,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3181"," 1 BvR 199/05  ",2005-02-14,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5412"," 1 BvR 1403/96  ",2005-02-21,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"148"," 1 BvR 615/97  ",2005-02-28,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1578"," 1 BvR 155/05  ",2005-02-28,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3980"," 1 BvR 1924/04  ",2005-03-03,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2222"," 1 BvR 1342/03  ",2005-03-17,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2957"," 1 BvR 308/05  ",2005-03-17,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3103"," 1 BvR 272/96  ",2005-03-17,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3504"," 1 BvR 1108/04  ",2005-03-17,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5195"," 1 BvR 2368/02  ",2005-03-17,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5256"," 1 BvR 1982/97  ",2005-03-17,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4078"," 1 BvR 584/05  ",2005-03-18,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4565"," 1 BvR 143/05         1 BvR 444/05         1 BvR 453/05         1 BvR 454/05         1 BvR 455/05         1 BvR 456/05         1 BvR 457/05         1 BvR 458/05         1 BvR 459/05  ",2005-03-18,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1204"," 1 BvR 912/04  ",2005-04-06,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"761"," 1 BvR 952/04  ",2005-04-15,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3950"," 1 BvL 6/03         1 BvL 8/04  ",2005-04-15,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3448"," 1 BvR 972/04  ",2005-04-20,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4667"," 1 BvR 644/05  ",2005-04-25,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1201"," 1 BvR 1924/04  ",2005-04-26,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4171"," 1 BvR 2231/02         1 BvR 572/03         1 BvR 586/03         1 BvR 629/03  ",2005-04-28,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4971"," 1 BvR 569/05  ",2005-05-12,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"736"," 1 BvR 964/05  ",2005-05-27,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5375"," 1 BvR 2875/04  ",2005-06-13,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3305"," 1 BvR 235/00  ",2005-06-23,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2091"," 1 BvR 1828/03  ",2005-06-28,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3846"," 1 BvR 1506/04  ",2005-06-28,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4257"," 1 BvR 2615/04  ",2005-06-30,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"226"," 1 BvR 972/04         1 BvR 1858/04  ",2005-07-12,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1880"," 1 BvR 798/05  ",2005-07-12,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"432"," 1 BvR 191/05  ",2005-07-13,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1212"," 1 BvR 276/05  ",2005-07-13,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5575"," 1 BvR 1041/05  ",2005-07-13,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3320"," 1 BvR 817/05  ",2005-07-21,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5027"," 1 BvR 1490/99  ",2005-07-21,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5340"," 1 BvR 584/05  ",2005-07-21,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1609"," 1 BvR 2182/04  ",2005-07-25,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2240"," 1 BvR 79/04  ",2005-08-23,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4398"," 1 BvR 46/05  ",2005-08-23,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2285"," 1 BvR 309/03  ",2005-08-24,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2058"," 1 BvR 219/05  ",2005-08-29,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4151"," 1 BvR 616/99         1 BvR 1028/03  ",2005-08-30,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1839"," 1 BvR 912/04  ",2005-08-31,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"71"," 1 BvR 1781/05  ",2005-09-05,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4236"," 1 BvR 1161/03  ",2005-09-06,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4046"," 1 BvR 620/01  ",2005-09-09,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3629"," 1 BvR 1773/03  ",2005-09-26,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1879"," 1 BvR 787/03         1 BvR 933/03  ",2005-10-18,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"819"," 1 BvR 1921/04         1 BvR 203/05         1 BvR 445/05         1 BvR 1144/05  ",2005-10-26,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3882"," 1 BvR 1217/05 – ",2005-11-22,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4629"," 1 BvR 1730/02  ",2005-12-05,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5725"," 1 BvR 13/05  ",2005-12-05,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4956"," 1 BvR 2874/04  ",2005-12-14,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5012"," 1 BvR 2566/05 – ",2005-12-15,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2920"," 1 BvL 9/05  ",2005-12-22,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3553"," 1 BvR 1868/05  ",2006-01-02,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4328"," 1 BvR 756/96  ",2006-01-09,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5703"," 1 BvR 2483/05  ",2006-01-09,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5093"," 1 BvR 2558/05  ",2006-01-17,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3884"," 1 BvR 2312/05  ",2006-01-18,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5020"," 1 BvR 1904/05  ",2006-01-19,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"847"," 1 BvR 2597/05  ",2006-02-15,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2559"," 1 BvR 2139/05  ",2006-02-22,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3281"," 1 BvR 144/06  ",2006-02-22,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4208"," 1 BvR 1311/96  ",2006-03-16,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4059"," 1 BvR 181/06  ",2006-03-27,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5583"," 1 BvR 838/05  ",2006-03-28,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"100"," 1 BvR 2310/05  ",2006-04-05,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Bryde Hömig Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1509"," 1 BvR 2673/05  ",2006-06-20,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3411"," 1 BvR 594/06  ",2006-06-20,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"721"," 1 BvR 2383/04  ",2006-07-03,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2111"," 1 BvR 1469/05  ",2006-07-12,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4608"," 1 BvR 1493/05  ",2006-07-12,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4136"," 1 BvR 457/06  ",2006-07-18,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3648"," 1 BvR 1351/06  ",2006-07-19,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3744"," 1 BvR 1911/06  ",2006-09-04,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3853"," 1 BvR 799/98  ",2006-09-15,1,3,"Steiner","Gaier","Eichberger","Papier","Steiner","Gaier","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt","Papier","Eichberger","Steiner Gaier Eichberger",1,0,"1","Eichberger Bryde Haas Hoffmann-Riem Hohmann-Dennhardt",1,FALSE,0
"1493"," 1 BvR 690/03  ",2006-10-18,1,3,"Steiner","Gaier","Schluckebier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt","Papier","Schluckebier","Steiner Gaier Schluckebier",1,0,"1","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",1,FALSE,0
"2607"," 1 BvR 1198/06  ",2006-12-04,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4"," 1 BvR 2935/06  ",2006-12-19,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1798"," 1 BvR 2091/06  ",2006-12-19,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3366"," 1 BvR 2723/06  ",2006-12-19,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1118"," 1 BvR 191/06  ",2007-02-06,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1610"," 1 BvR 2841/06  ",2007-02-06,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4531"," 1 BvR 3101/06  ",2007-02-06,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4675"," 1 BvL 10/06  ",2007-02-06,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5204"," 1 BvR 2602/03         1 BvR 2672/03         1 BvR 3/04  ",2007-02-07,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1743"," 1 BvR 2138/05  ",2007-03-15,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3016"," 1 BvR 1887/06  ",2007-03-15,1,3,"Papier","Steiner","Gaier","Papier","Steiner","Gaier","Schluckebier Eichberger Bryde Hoffmann-Riem Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
